id,name,artists,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,year
30UUM8bF30dyBn7p7RfetM,Erowid Kid,['Reflected Illusions'],FALSE,0.304,0.487,4,-18.994,0,0.0427,0.489,0.841,0.103,0.0481,180.013,458667,4,2011
2JdjrXrQ7KCbW5YOJQuhgq,Outside Looking in,['Reflected Illusions'],FALSE,0.514,0.334,10,-22.245,0,0.0355,0.799,0.89,0.0923,0.0519,100.005,350400,4,2011
14qGdHR5HyhvYQt1PjMKlq,Disoriented,['Reflected Illusions'],FALSE,0.24,0.234,3,-18.013,1,0.0455,0.788,0.945,0.0785,0.107,198.805,432000,3,2011
1GL3izxvW77s1q7ZIQVnF1,The Long Journey,['Reflected Illusions'],FALSE,0.374,0.474,5,-17.454,0,0.0345,0.0119,0.709,0.836,0.0739,89.94,424000,4,2011
16RnCBb1AIrbRkaOqKKCA3,Acid Trip,['Reflected Illusions'],FALSE,0.446,0.309,1,-21.359,1,0.0434,0.646,0.886,0.278,0.0669,180.035,378667,4,2011
3xHdvQkDiKqI9m45PigrE9,Shooting Star,['Reflected Illusions'],FALSE,0.708,0.447,5,-17.329,0,0.0333,0.754,0.889,0.0996,0.687,140.009,521143,4,2011
55Y64IiyX2YwpEdEMRVFRR,Space and Time,['Reflected Illusions'],FALSE,0.185,0.305,5,-22.103,1,0.0527,0.185,0.942,0.111,0.0353,117.927,388000,4,2011
72kgErGi8ZipM7hGQzu9PC,Everything Ends,['Reflected Illusions'],FALSE,0.622,0.406,9,-17.868,0,0.0354,0.223,0.877,0.114,0.17,109.999,353455,4,2011
3p6UKNf7I9kBINNkzxCJlq,Interrupted,['Lambchop'],FALSE,0.489,0.231,5,-16.844,0,0.0367,0.632,0.819,0.104,0.123,109.111,368800,4,1998
4kkFc2ohLaShgUKujVIX1L,Saturday Option,['Lambchop'],FALSE,0.48,0.424,2,-13.147,1,0.0263,0.315,0.562,0.116,0.289,72.718,278293,4,1998
4QNzpxbkn0Zz8S6mZ9cHky,Shucks,['Lambchop'],FALSE,0.425,0.176,9,-19.685,0,0.0476,0.693,0.0706,0.357,0.202,127.2,311707,3,1998
0sPIRmokBOkDb6yWMGU9Il,Give Me Your Love (Love Song),['Lambchop'],FALSE,0.614,0.594,6,-10.392,0,0.0428,0.011,0.0971,0.098,0.858,98.258,315600,4,1998
7DitEePsNJa0B7gnwTnZ5O,Life #2,['Lambchop'],FALSE,0.443,0.182,0,-16.243,1,0.0326,0.892,0.41,0.101,0.204,68.102,281160,4,1998
5BHyMJXFQCKGiFhUOCUk0C,Scamper,['Lambchop'],FALSE,0.488,0.228,9,-15.75,1,0.0404,0.559,0.00714,0.111,0.266,140.941,381867,4,1998
55IFHkHzhqKrUXND1jHSML,It's Not Alright,['Lambchop'],FALSE,0.386,0.679,0,-11.328,1,0.0385,0.116,0.928,0.103,0.552,148.489,206400,4,1998
6gdV0lnt4Kw5e6p9vjzy9M,N.O.,['Lambchop'],FALSE,0.364,0.163,9,-17.691,0,0.0324,0.735,0.0276,0.0914,0.104,152.045,266373,4,1998
6Qv03mbjmV1pZc6L03aM1O,I've Been Lonely For So Long,['Lambchop'],FALSE,0.58,0.476,7,-12.42,1,0.0333,0.592,0.0254,0.141,0.747,82.161,280733,4,1998
0GJCFB2dOgvQYD9evXdoL9,Magnificent Obsession,['Lambchop'],FALSE,0.524,0.236,0,-14.803,1,0.0296,0.881,0.124,0.149,0.481,144.031,200827,4,1998
6nx0oqtiG1qaW3yBgBkVxV,King Of Nothing Never,['Lambchop'],FALSE,0.456,0.842,9,-10.783,1,0.0451,0.218,0.942,0.124,0.231,136.318,247173,4,1998
6tdbz50bnl8tnUZNHmYPOK,Theme From The Neil Miller Show,['Lambchop'],FALSE,0.435,0.553,9,-11.902,0,0.0527,0.107,0.0978,0.689,0.884,128.391,165360,4,1998
5m5vgk6YegzkqMfSkhFBtR,Begin,['Lambchop'],FALSE,0.52,0.389,9,-14.341,1,0.0279,0.645,0.215,0.11,0.286,106.385,210800,4,1994
5vLYx2hFsb0JY3l8O58cnD,Betweemus,['Lambchop'],FALSE,0.347,0.627,7,-13.673,1,0.0269,6.32E-05,0.173,0.267,0.793,158.482,326800,4,1994
6Y5k9eRtMFKDWQP0lwxsgv,Soaky In the Pooper,['Lambchop'],FALSE,0.458,0.299,7,-19.491,1,0.034,0.742,0.832,0.103,0.51,142.95,256840,4,1994
3uSM7uuP7FPtUHoY2BdJCe,Because You Are the Very Air He Breathes,['Lambchop'],FALSE,0.241,0.331,2,-14.815,1,0.0308,0.781,0.14,0.284,0.258,159.361,371947,4,1994
21QrxBx6kjZzZQ0fjo7yH1,Under the Same Moon,['Lambchop'],FALSE,0.407,0.242,7,-17.274,1,0.0277,0.686,0.648,0.125,0.243,74.499,295213,4,1994
4M59kIKW93n5t09r8w2Sah,I Will Drive Slowly,['Lambchop'],FALSE,0.442,0.329,2,-14.219,1,0.0362,0.0169,0.757,0.144,0.233,179.095,284000,4,1994
4GlMvQPiSNZqD0mpBmBLjs,"Oh, What a Disappointment",['Lambchop'],FALSE,0.358,0.544,2,-13.314,1,0.0368,0.00383,0.0271,0.294,0.519,165.846,266573,4,1994
0jKeBgvMYy3i7E70k41K95,Hellmouth,['Lambchop'],FALSE,0.313,0.828,9,-9.292,1,0.0793,0.753,0.0493,0.137,0.338,143.751,172827,4,1994
69Lg2cu1N8vnIRQ2j52q11,"Bon Soir, Bon Soir",['Lambchop'],FALSE,0.488,0.201,0,-18.213,1,0.0282,0.634,0.214,0.118,0.271,80.694,212173,4,1994
75SHwnYIJY9VDSScUixPXy,Hickey,['Lambchop'],FALSE,0.492,0.439,0,-13.769,1,0.0306,0.336,0.026,0.272,0.451,77.079,253827,4,1994
0aTqENMEmO3CoLNdO08QCS,Breathe Deep,['Lambchop'],FALSE,0.538,0.308,2,-17.071,1,0.0338,0.762,0.036,0.103,0.203,75.526,351440,4,1994
4caex9vczyMnbEUGoe8s8u,So I Hear You're Moving,['Lambchop'],FALSE,0.256,0.794,9,-12.233,1,0.0658,0.485,0.121,0.309,0.318,152.329,227000,4,1994
2Evtv1tb9dzvSGpvX3YGqQ,Let's Go Bowling,['Lambchop'],FALSE,0.428,0.514,0,-14.172,1,0.03,0.42,0.496,0.113,0.415,144.233,329760,4,1994
3S02baHff3A37K8Vdbjhsd,What Was He Wearing?,['Lambchop'],FALSE,0.404,0.298,4,-14.545,0,0.051,0.677,0.000918,0.133,0.304,141.942,198667,3,1994
7panS5K0Cvz17UURmwOoOo,Cowboy On the Moon,['Lambchop'],FALSE,0.567,0.413,0,-15.336,1,0.028,0.0755,0.574,0.111,0.322,91.898,160453,4,1994
3yLaOihMAFbhm53QONrMJE,The Pack-Up Song,['Lambchop'],FALSE,0.496,0.15,0,-20.55,1,0.0765,0.772,0.27,0.165,0.396,115.053,113213,5,1994
1yi77TrGsSLuR0rKY6TXsq,Salle des pas perdus,['Coralie Clement'],FALSE,0.542,0.405,9,-10.951,1,0.042,0.141,0.31,0.123,0.283,135.128,172293,3,2001
7yzUHiCgF7JOzJOFE0Bnpd,L'ombre et la lumière,['Coralie Clement'],FALSE,0.73,0.545,4,-10.644,0,0.0581,0.585,0.0154,0.127,0.491,137.166,248373,4,2001
4jKicslpJyPfeJRSxbUPQV,Ça valait la peine,['Coralie Clement'],FALSE,0.444,0.371,5,-10.791,1,0.0484,0.466,0.379,0.102,0.432,138.605,111627,4,2001
2K9pZMX96NXf19MhJCtca0,La contradiction,['Coralie Clement'],FALSE,0.742,0.492,9,-8.5,1,0.0377,0.421,0.463,0.281,0.671,150.157,174613,4,2001
6ihbTijFhhzflZaLiBr3rA,La mer opale,['Coralie Clement'],FALSE,0.66,0.495,2,-11.603,1,0.061,0.442,0.102,0.981,0.396,116.159,167267,4,2001
178sTaaepzrXGHIsu3zUc2,A l'occasion tu souris,['Coralie Clement'],FALSE,0.605,0.421,0,-10.676,1,0.0388,0.198,0.0262,0.103,0.439,74.049,200320,3,2001
4zXKbHN9FKRTIirYQdMRqI,Samba de mon cœur qui bat,['Coralie Clement'],FALSE,0.774,0.4,0,-10.992,0,0.0428,0.489,0.00129,0.0952,0.322,134.138,233960,4,2001
5Kk4e5uuZgbQrufe5qME1g,Ces matins d'été,['Coralie Clement'],FALSE,0.439,0.442,10,-11.139,1,0.099,0.534,0.00213,0.221,0.339,93.934,173067,3,2001
15RAyUYDEFWUl2wUZDJGqE,Le dernier train,['Coralie Clement'],FALSE,0.671,0.279,0,-10.852,0,0.0655,0.286,0.000265,0.0868,0.644,129.277,166493,4,2001
55SVA0qJtpeQ88Y7TnGgmP,Lou,['Coralie Clement'],FALSE,0.583,0.374,9,-11.417,0,0.0383,0.583,0.656,0.262,0.405,102.217,154600,4,2001
6noopm0mHQPMHC1Lh0WXWz,Le jazz et le gin,['Coralie Clement'],FALSE,0.588,0.517,0,-8.434,1,0.0423,0.467,0.00378,0.25,0.406,73.984,200613,4,2001
71iL6PMC1rYm0BZMBlk333,Bientôt,['Coralie Clement'],FALSE,0.567,0.488,9,-11.665,1,0.0667,0.308,0.0105,0.18,0.448,174.354,152453,3,2001
5xXfJ1coUFO0oOHuBY7iTw,Mes fenêtres donnent sur la cour,['Coralie Clement'],FALSE,0.378,0.305,5,-14.043,1,0.0334,0.904,0.0662,0.116,0.237,150.466,222320,3,2001
788iAD4CWTasYlX3msWCvk,God Finds Us,['Jason Upton'],FALSE,0.353,0.309,2,-14.513,1,0.0344,0.788,0.0248,0.104,0.0799,83.876,179902,4,2020
0ePi0Pj92VxX4iJbD59ekS,Run Baby Run (Jonah),['Jason Upton'],FALSE,0.569,0.436,7,-10.045,0,0.0289,0.734,0.00234,0.0886,0.341,76.522,288291,4,2020
2Vr8KzxFjeDOLV2n9Q9R2H,Trust Once More,['Jason Upton'],FALSE,0.603,0.223,3,-13.491,1,0.0313,0.863,0.0302,0.114,0.169,135.937,320749,4,2020
5p1PlJQPPal10r8tltk5cw,The Road to Emmaus,['Jason Upton'],FALSE,0.621,0.332,5,-11.134,1,0.035,0.765,9.72E-05,0.134,0.102,124.313,283023,4,2020
7JbUZmimNT5ldknq1aqCKg,Write Every Day Down,['Jason Upton'],FALSE,0.58,0.241,7,-12.291,1,0.0326,0.711,1.55E-05,0.112,0.111,125.807,286679,3,2020
4zqggFxwyoSvCtQhvd1CtD,Traveler,['Jason Upton'],FALSE,0.534,0.65,7,-10.257,1,0.0291,0.174,0.0123,0.213,0.287,89.996,328307,4,2020
0gLspCEnFbrC6zXFYekIA7,A Hammer and an Awkward Nail,['Jason Upton'],FALSE,0.547,0.334,7,-12.651,1,0.0383,0.44,5.63E-05,0.182,0.152,135.894,315016,4,2020
4D0zd8jDFfHFEHNG1nlRKV,Grow,['Jason Upton'],FALSE,0.544,0.419,2,-10.195,1,0.0309,0.181,0.00248,0.0682,0.0783,83.995,332262,4,2020
2DiaqbsyJACqjbvcN1UiSI,Forgiveness,['Jason Upton'],FALSE,0.572,0.365,7,-10.922,1,0.0322,0.749,2.93E-05,0.0718,0.182,129.018,360639,4,2020
0ZOFxBYhdBlTL4PE9UOzJ0,Everything You Do,['Jason Upton'],FALSE,0.318,0.0537,7,-20.005,1,0.0393,0.895,0.000193,0.0739,0.0835,81.507,145937,4,2020
4C0vFX4aPrdR1jk9hyenBb,Patient,['Wiz'],TRUE,0.663,0.494,4,-8.676,0,0.518,0.0167,0,0.134,0.235,130.823,152720,4,2019
6Glv3rhKQ5Lo8wBzSC4IGA,The New Year,['Death Cab for Cutie'],FALSE,0.311,0.742,0,-7.844,0,0.0419,0.00386,0.00147,0.124,0.19,123.572,246373,4,2003
34ErnTqmuACVJ5qquF1Rsa,Lightness,['Death Cab for Cutie'],FALSE,0.696,0.378,0,-12.495,1,0.0258,0.0762,0.000801,0.677,0.0852,109.795,210213,4,2003
21DVu4p5UmmdpJf3xyF4zF,Title and Registration,['Death Cab for Cutie'],FALSE,0.752,0.544,9,-10.373,1,0.0314,0.343,0.0811,0.109,0.723,115.803,219267,4,2003
39QVoC07fYWv10aEpCHI3z,Expo '86,['Death Cab for Cutie'],FALSE,0.581,0.565,4,-7.525,1,0.0263,0.000456,0.0122,0.114,0.208,104.669,251187,4,2003
05QIEmO71D7GJd7FiKExvK,The Sound of Settling,['Death Cab for Cutie'],FALSE,0.423,0.761,6,-6.593,1,0.0278,0.00559,0.000535,0.215,0.781,175.349,132507,4,2003
1x3nSB02nQEqE7BPBaOCrv,Tiny Vessels,['Death Cab for Cutie'],FALSE,0.567,0.644,6,-8.552,0,0.0322,0.438,0.154,0.0896,0.0655,146.681,261760,4,2003
2O7TUK3o55VOWqsVOZO5oq,Transatlanticism,['Death Cab for Cutie'],FALSE,0.44,0.446,9,-9.928,1,0.031,0.39,0.569,0.179,0.201,127.372,475093,4,2003
0eUm2fcFSfWH7m5ap3xvnE,Passenger Seat,['Death Cab for Cutie'],FALSE,0.597,0.0958,2,-17.319,1,0.0329,0.775,0.0188,0.11,0.0961,77.681,221693,3,2003
2k7UNbEG8SWv2WyuzPfi11,Death of an Interior Decorator,['Death Cab for Cutie'],FALSE,0.614,0.571,10,-9.214,1,0.0242,0.0383,8.78E-05,0.0838,0.711,95.951,176627,3,2003
3n2P7CstOD74Dvw8M8tQa6,We Looked Like Giants,['Death Cab for Cutie'],FALSE,0.344,0.776,11,-6.638,0,0.0309,0.119,0.12,0.112,0.316,87.325,332813,4,2003
7s7n9zJc3Fl9ggBcLIYaFm,A Lack of Color,['Death Cab for Cutie'],FALSE,0.64,0.321,3,-12.581,1,0.0292,0.809,0.00126,0.107,0.356,135.799,215920,4,2003
7hGRwsILg5SRzQRv8GQMhM,Overjoyed,['Jars Of Clay'],FALSE,0.675,0.593,0,-7.241,1,0.0259,0.106,0,0.111,0.287,102.048,220107,4,2003
0uatCB1ujnNb7u9Ok8vfD8,Something Beautiful,['Jars Of Clay'],FALSE,0.596,0.821,2,-5.626,1,0.0297,0.0281,2.74E-05,0.104,0.612,87.094,237547,4,2003
5QFakkLrygT1zAjBZmlo5o,The Valley Song (Sing of Your Mercy),['Jars Of Clay'],FALSE,0.487,0.803,9,-6.297,0,0.0354,0.0621,1.75E-05,0.32,0.559,156.028,251853,3,2003
168GsclG24SlAwd2HtwSYY,Liquid,['Jars Of Clay'],FALSE,0.629,0.492,0,-7.028,1,0.0238,0.129,4.05E-05,0.278,0.259,103.903,217987,4,2003
0W5oV2ckRH0SVn3m23hbBB,The Eleventh Hour,['Jars Of Clay'],FALSE,0.646,0.799,1,-4.77,0,0.0258,0.0329,4.37E-06,0.0699,0.581,140.97,249480,4,2003
56GDjcrxtMyYwxPF14US8z,Dig,['Jars Of Clay'],FALSE,0.576,0.408,0,-8.181,0,0.0285,0.541,0,0.115,0.326,116.122,194680,4,2003
7IE1dFb69qWIKKdjUsq3c8,Redemption,['Jars Of Clay'],FALSE,0.597,0.476,2,-5.996,1,0.0301,0.516,1.54E-05,0.109,0.354,112.191,190720,4,2003
6JqRmXeWVfHOBAL8SxoxqS,Love Song For a Savior,['Jars Of Clay'],FALSE,0.522,0.819,0,-5.495,1,0.0282,0.0158,0,0.206,0.385,94.09,289360,4,2003
332lfGMRgc7mU3HNwoF9Sc,Frail,['Jars Of Clay'],FALSE,0.629,0.597,5,-9.235,1,0.0271,0.291,0.0012,0.111,0.491,143.947,255707,4,2003
481MoaPHR6PQuzx7gQ5GHZ,Needful Hands,['Jars Of Clay'],FALSE,0.407,0.343,4,-7.421,1,0.0284,0.608,0,0.173,0.326,76.691,167520,3,2003
43NCKPbrrnJ1cpswamKQvM,Disappear - Live From The Eleventh Hour Tour,['Jars Of Clay'],FALSE,0.437,0.96,9,-4.536,1,0.0844,0.0116,1.63E-05,0.797,0.344,101.999,281347,4,2003
0XpjWI3DRxv9RFCqP88vGq,Like a Child - Live From The Eleventh Hour Tour,['Jars Of Clay'],FALSE,0.526,0.976,7,-3.526,1,0.0702,0.00331,0.000761,0.939,0.499,114.994,283067,4,2003
6D1doOESKeYH2T5L5E4KiG,Crazy Times - Live From The Eleventh Hour Tour,['Jars Of Clay'],FALSE,0.404,0.921,6,-3.558,0,0.0767,0.0119,0.000675,0.911,0.284,96.988,236000,4,2003
2wci5gRsdyXURECIsP6fc7,I Need You - Live From The Eleventh Hour Tour,['Jars Of Clay'],FALSE,0.596,0.93,4,-4.288,1,0.0418,0.023,2.40E-06,0.729,0.408,120.016,215600,4,2003
09DLuK8ore99ice3lCSL6D,The Eleventh Hour - Live From The Eleventh Hour Tour,['Jars Of Clay'],FALSE,0.489,0.88,4,-3.742,1,0.032,0.00888,0.0224,0.64,0.453,135.983,258240,4,2003
0l65vI8rlKnKaj53r3EWzn,This Road - Live From The Eleventh Hour Tour,['Jars Of Clay'],FALSE,0.244,0.441,4,-8.071,1,0.0313,0.862,0.000111,0.904,0.103,129.871,269667,3,2003
5K0zCncDK9RUFbESnsKtit,Fly - Live From The Eleventh Hour Tour,['Jars Of Clay'],FALSE,0.467,0.95,9,-3.728,1,0.0396,0.00474,0.135,0.938,0.462,104.047,226920,4,2003
5H03W3UWCzkRDBuaWKvonV,I'm Alright - Live From The Eleventh Hour Tour,['Jars Of Clay'],FALSE,0.618,0.941,9,-4.64,1,0.0547,0.102,0.00438,0.601,0.261,109.033,314653,4,2003
61z5V497QoHlOM8gKu5tn5,Revolution - Live From The Eleventh Hour Tour,['Jars Of Clay'],FALSE,0.416,0.998,6,-2.901,0,0.115,0.000839,0.00133,0.758,0.283,118.022,223000,4,2003
1JLOgbNOoFic2KKElAn9Fs,Flood - Live From The Eleventh Hour Tour,['Jars Of Clay'],FALSE,0.49,0.959,0,-4.181,0,0.108,0.0647,0.0051,1,0.33,115.032,239373,4,2003
3VHmMXBZebhbk5WnjxDgFc,Worlds Apart - Live From The Eleventh Hour Tour,['Jars Of Clay'],FALSE,0.225,0.667,4,-6.667,1,0.0443,0.251,0.00017,0.339,0.202,92.51,652080,4,2003
1uGht4m9AVY641N2DzoPpi,Misery,['Soul Asylum'],FALSE,0.38,0.643,0,-8.304,1,0.0287,4.86E-05,2.67E-05,0.244,0.297,113.674,264360,4,1995
6mwkGKxwCm9USnPkwI0uqF,Shut Down,['Soul Asylum'],FALSE,0.405,0.934,11,-6.578,0,0.0401,0.00114,0.0164,0.152,0.489,79.552,170947,4,1995
3b4D6xMGwmZ9yw72XywFhV,To My Own Devices,['Soul Asylum'],FALSE,0.615,0.528,7,-11.105,1,0.0252,0.0137,1.57E-06,0.108,0.365,105.057,172373,4,1995
56vwQ8lmEELGJzUIcDXrjd,Hopes Up,['Soul Asylum'],FALSE,0.488,0.848,2,-7.098,1,0.0329,0.00143,3.02E-05,0.12,0.682,128.407,231413,4,1995
01UkIu8bp3GNclU8DsFKgv,Promises Broken,['Soul Asylum'],FALSE,0.472,0.475,4,-11.115,1,0.0311,0.138,3.04E-06,0.113,0.718,150.611,194587,4,1995
5R6dX74vUF7U1W8pkyjPr3,Bittersweetheart,['Soul Asylum'],FALSE,0.581,0.759,9,-7.417,1,0.0284,0.000249,0,0.102,0.926,139.378,214600,4,1995
6n1dWdSNJZrVEGIYgdA0PB,String of Pearls,['Soul Asylum'],FALSE,0.453,0.589,9,-9.775,1,0.0483,0.0122,1.27E-05,0.113,0.337,105.814,295333,4,1995
7tzPkjdN5JY2WmoJP9WC2e,Crawl,['Soul Asylum'],FALSE,0.435,0.636,9,-10.218,1,0.0406,0.00101,0.000816,0.0771,0.31,109.095,240573,4,1995
388jh177ed7pQUe7sbrfx0,Caged Rat,['Soul Asylum'],FALSE,0.555,0.696,8,-10.09,1,0.0481,0.018,0.0759,0.0912,0.494,100.085,183067,4,1995
73zeGJTqQV7fHW6nObSOsb,Eyes Of A Child,['Soul Asylum'],FALSE,0.438,0.444,7,-10.535,1,0.0321,0.0377,0,0.128,0.462,109.154,212480,3,1995
4YCr1WE2gCty8CUq9ZQzqB,Just Like Anyone,['Soul Asylum'],FALSE,0.495,0.718,7,-6.485,1,0.0418,0.000513,3.81E-06,0.243,0.431,134.328,167467,4,1995
6p8xACgT7Sj8BXRsKbbcyv,Tell Me When,['Soul Asylum'],FALSE,0.497,0.648,7,-8.328,1,0.0287,4.35E-05,0.00543,0.104,0.277,116.984,221440,4,1995
7LhCVUch8Q0ST7C6izBdZY,Nothing To Write Home About,['Soul Asylum'],FALSE,0.317,0.564,11,-8.353,0,0.0305,0.000325,0,0.136,0.425,162.22,194107,4,1995
5TV0DeGNmFkfZkjejrYrqA,I Did My Best,['Soul Asylum'],FALSE,0.624,0.595,7,-8.998,1,0.025,0.00867,1.37E-05,0.0918,0.344,110.891,224733,4,1995
1Jaah2tmN9Hv81A87KZ1MU,Torn,['Natalie Imbruglia'],FALSE,0.575,0.886,5,-5.182,1,0.034,0.0647,0.000187,0.709,0.609,96.309,244667,4,1997
0WD5uBxgrOIcMWSqiEVaXl,One More Addiction,['Natalie Imbruglia'],FALSE,0.245,0.808,1,-4.499,0,0.0613,0.0276,0,0.139,0.51,92.035,211133,4,1997
2rN6NKR8ZjMhcBCXsZUDWi,Big Mistake,['Natalie Imbruglia'],FALSE,0.562,0.654,2,-6.234,1,0.0416,0.0242,0,0.0942,0.222,90.978,273000,4,1997
5WbGQG0XwHXhYxQ0jrhqrT,Leave Me Alone,['Natalie Imbruglia'],FALSE,0.532,0.593,8,-8.839,0,0.0247,0.0588,0.00649,0.129,0.534,87.988,263333,4,1997
7zrWPRYubwn8k8Id80LDCv,Wishing I Was There,['Natalie Imbruglia'],FALSE,0.585,0.867,10,-6.807,1,0.0539,0.019,4.70E-06,0.362,0.81,92.993,232560,4,1997
4Tj6t4ZdZMksIyzoQyTeXe,Smoke,['Natalie Imbruglia'],FALSE,0.607,0.585,4,-7.49,0,0.0401,0.0673,5.83E-05,0.427,0.181,94.317,277333,4,1997
4sWAbvHBzKlTS2P2OzI3DF,Pigeons And Crumbs,['Natalie Imbruglia'],FALSE,0.529,0.678,2,-7.435,1,0.0268,0.0096,0.00327,0.253,0.675,99.984,321067,4,1997
1k7TGEMNVQm4bPbzuAgc7g,Don't You Think?,"['Natalie Imbruglia', 'Mark Plati']",FALSE,0.517,0.876,1,-5.36,1,0.0509,0.00121,0.141,0.187,0.21,100.507,235307,4,1997
5mwuKwzZJTSWVv7bXAO7Uu,Impressed,['Natalie Imbruglia'],FALSE,0.62,0.842,11,-7.781,0,0.0744,0.000443,7.09E-06,0.162,0.545,125.048,289067,4,1997
7H90M7opz2cQfZxPcSJM9t,Intuition,['Natalie Imbruglia'],FALSE,0.425,0.824,0,-6.677,1,0.0539,0.00117,0,0.361,0.587,182.069,203893,4,1997
1z56gUN9MRCy6lapCC9KMz,City,['Natalie Imbruglia'],FALSE,0.383,0.792,5,-5.268,1,0.0532,0.0453,0,0.289,0.285,76.772,274133,4,1997
7r3H2gCRFovBxyg5wuSc83,Left Of The Middle,['Natalie Imbruglia'],FALSE,0.588,0.318,3,-9.947,1,0.028,0.555,0.00227,0.162,0.39,148.57,227560,4,1997
1VIruARTCPQnEWSseprsKV,Calls,['Norman Cooper'],FALSE,0.598,0.231,2,-21.111,0,0.0489,0.325,0.804,0.412,0.0833,91.968,260000,4,2016
7Gi8kaILAUgjYqgdee9410,3rd Planet,['Modest Mouse'],TRUE,0.536,0.567,7,-7.512,1,0.113,0.326,1.87E-05,0.109,0.433,82.191,238493,4,2000
1pPqVrG2RCHXx81Aw4xp99,Gravity Rides Everything,['Modest Mouse'],FALSE,0.395,0.443,4,-7.972,1,0.0396,0.431,0.0352,0.504,0.714,103.262,259840,4,2000
3tuC2PqYsBplcBKKbl4X10,Dark Center Of The Universe,['Modest Mouse'],TRUE,0.246,0.826,9,-3.505,1,0.059,0.00808,7.70E-06,0.0675,0.24,192.578,302733,4,2000
1cQqX6dPyzsP8TCeT0auEu,Perfect Disguise,['Modest Mouse'],FALSE,0.517,0.359,9,-10.166,1,0.032,0.73,0.207,0.314,0.141,123.848,152000,4,2000
1EbUYOmJkqKgUYgC2OI7Tc,Tiny Cities Made Of Ashes,['Modest Mouse'],FALSE,0.732,0.812,1,-5.42,1,0.0354,0.0132,0.0151,0.0577,0.825,122.675,194360,4,2000
6z5oU2wt2QRE0G95F6XHoh,A Different City,['Modest Mouse'],FALSE,0.413,0.71,4,-6.054,1,0.051,0.0206,0.000493,0.649,0.709,139.9,174440,4,2000
3knvtUJiuDs1WZsbrR1puY,The Cold Part,['Modest Mouse'],FALSE,0.562,0.514,11,-9.066,0,0.0232,0.31,0.706,0.107,0.257,83.877,300933,4,2000
0HgTYw2jY3sz8rYG0RpI3f,Alone Down There,['Modest Mouse'],FALSE,0.313,0.739,11,-4.873,0,0.0408,0.0301,0.000124,0.334,0.437,66.449,141800,4,2000
4S6jCIsUpnOu79uWPjvaAf,The Stars Are Projectors,['Modest Mouse'],FALSE,0.367,0.776,4,-6.878,0,0.105,0.404,0.0103,0.199,0.263,74.613,525733,4,2000
20iMumN7WDTDWgY0c3UvCB,Wild Packs of Family Dogs,['Modest Mouse'],FALSE,0.583,0.363,7,-6.16,1,0.028,0.658,0,0.138,0.635,99.796,104400,4,2000
5gtjm4ZrsGUGUwzXsB4zCw,Paper Thin Walls,['Modest Mouse'],FALSE,0.588,0.793,11,-5.77,0,0.0363,0.0775,8.43E-05,0.133,0.682,126.67,181267,4,2000
28lW1wU0m8ZpIGE6UZNmUj,I Came As a Rat,['Modest Mouse'],FALSE,0.561,0.706,0,-7.389,1,0.0627,0.0449,0.0152,0.2,0.537,112.561,227333,4,2000
2oe4wyycSHGBXGIaY4Fll5,Lives,['Modest Mouse'],FALSE,0.481,0.374,2,-7.056,1,0.0305,0.832,1.24E-05,0.0937,0.334,131.113,197907,4,2000
7JVJnw38D5TblpI25uwwUm,Life Like Weeds,['Modest Mouse'],FALSE,0.472,0.571,11,-7.788,0,0.026,0.097,0.118,0.35,0.141,129.015,390427,4,2000
5JIdzOHynj0wI8tpvd15Ug,What People Are Made Of,['Modest Mouse'],FALSE,0.404,0.857,11,-5.278,0,0.0548,0.000535,0.195,0.0994,0.54,165.843,134240,4,2000
31hxQFvvNLPamhlqBAqFJf,Easy Like Spring,['Peter Kater'],FALSE,0.407,0.61,9,-13.307,1,0.0347,0.281,0.0083,0.0872,0.279,91.804,267000,4,1991
1P35DedcsFJEYtgonrbKWJ,Rooftops,['Peter Kater'],FALSE,0.444,0.402,10,-14.109,1,0.0329,0.425,0.81,0.0772,0.218,99.956,411267,4,1991
6G60ZVhP8xNuONgZJZJkzu,Dance of the Shingle People,['Peter Kater'],FALSE,0.486,0.493,10,-13.223,1,0.0297,0.0719,0.695,0.0714,0.438,144.798,360200,4,1991
3h0uqLe7yR4qlfyDQ0BnIl,Hot Tin,['Peter Kater'],FALSE,0.571,0.673,10,-11.228,1,0.028,0.135,0.886,0.1,0.833,136.056,239800,4,1991
4N3yv8iCIdbUdOaofWu6Lw,With Every Smile,['Peter Kater'],FALSE,0.475,0.552,9,-11.718,0,0.0314,0.419,0.743,0.146,0.33,135.492,357867,4,1991
5KtSKKFrxO6rtvImXJrWMX,Windstar,['Peter Kater'],FALSE,0.425,0.626,5,-12.116,1,0.0262,0.0967,0.33,0.0765,0.123,97.731,308867,4,1991
7MSXvi5EvLlKYHZ5a33hzf,Fire Escape,['Peter Kater'],FALSE,0.508,0.492,9,-11.826,1,0.0262,0.658,0.635,0.143,0.293,130.058,264960,4,1991
17BLsfMwcMCg0pwnGgLA3c,Waiting for the Sky,['Peter Kater'],FALSE,0.362,0.48,10,-13.486,1,0.0289,0.489,0.334,0.11,0.0894,132.605,358440,4,1991
